air,dlwrf,dswrf,evap,lhtfl,prate,pres,rhum,shtfl,shum,tcdc,ulwrf,uswrf,uwnd,vwnd
279.311065673828,295.3984375,91.875,0.280278354883194,-68.1134033203125,-2.42589771914936e-06,100812.9296875,62.3276672363281,-10.2769775390625,0.00364441424608231,63.75,338.875,19.03125,5.85080146789551,-0.345701217651367
278.645385742188,241.8203125,123.453125,0.143032938241959,-32.0895385742188,-5.0985045163543e-07,101325.3046875,77.8023681640625,-10.8612060546875,0.00431796116754413,24.375,338.8125,25.25,1.77949905395508,2.78924942016602
281.041442871094,343.6015625,52.6015625,0.0175051242113113,-3.08770751953125,5.56443374080118e-05,100954.5546875,91.5794219970703,3.48471069335938,0.00601671263575554,91,339.9375,11.125,1.60764694213867,3.30757141113281
283.193054199219,354.5,48.953125,-0.00901038199663162,3.45449829101562,5.62549394089729e-05,100582.3125,96.1663360595703,3.50762939453125,0.00733005627989769,95.25,340.9375,9.6171875,0.918027877807617,1.19674301147461
279.627655029297,306.9921875,93.9609375,0.351696282625198,-85.5796813964844,7.19926038073027e-06,101104,73.3592529296875,-23.3470764160156,0.00446165353059769,77.375,341.25,19.046875,5.7264289855957,-4.14851379394531
278.74072265625,276.21875,106.453125,0.201099187135696,-47.1436767578125,-1.72428929090529e-06,101595.953125,71.6683807373047,-14.1929626464844,0.00396253308281302,51.25,340.1875,22.1015625,3.24487686157227,0.963953018188477
278.791442871094,265.7890625,87.9375,0.135756582021713,-31.7098693847656,6.76286726957187e-05,101670.71875,75.7105178833008,-13.1834411621094,0.00422001071274281,63.625,340.625,18.046875,0.265250563621521,0.594886779785156
277.833221435547,240.3125,134.21875,0.382019340991974,-101.271209716797,8.30653334560338e-07,101679.46875,74.9385757446289,-37.9324951171875,0.00388899981044233,18.375,339.0625,27.3671875,5.6168155670166,-0.0434741973876953
274.552398681641,234.7734375,134.9921875,0.439490377902985,-101.016204833984,3.61691320449609e-07,103608.328125,55.4667129516602,-64.2430419921875,0.0022547971457243,46.75,337.5,27.109375,1.48574256896973,-2.59564018249512
278.028076171875,296.9765625,100.4453125,0.105028241872787,-19.7261352539062,-1.71251519986981e-06,103507.8671875,86.8931503295898,-12.7044982910156,0.00460881786420941,72.5,337.5625,20,0.108381271362305,3.77918434143066
281.778137207031,336.0234375,80.1875,-0.0766800194978714,20.2835083007812,2.7987985049549e-06,102566.125,97.1699142456055,20.1987609863281,0.00660413363948464,67.25,338.1875,16.5390625,0.414211273193359,4.99631500244141
284.327972412109,328.2734375,122.515625,-0.138050585985184,35.3824462890625,6.36486001894809e-05,101716,89.8099594116211,35.2815551757812,0.00716444384306669,49.625,339.625,24.890625,4.15220832824707,4.96582412719727
284.313812255859,304.296875,116.9921875,-0.00145933125168085,0.08319091796875,-2.35075916066307e-07,102621.7890625,84.2395477294922,2.434326171875,0.00673335324972868,73.75,341,22.640625,-0.481311798095703,-0.0758342742919922
282.909118652344,316.453125,48.6796875,-0.00509647279977798,0.19378662109375,9.47307125898078e-06,102486.953125,94.866081237793,1.84515380859375,0.00700562819838524,81.625,341.625,10.8203125,-2.6927490234375,-0.243457794189453
281.702270507812,270.21875,136.5703125,0.00417479872703552,-1.08401489257812,-2.23290271605947e-06,102133.515625,89.6226043701172,1.44039916992188,0.00602415762841702,40,342.0625,27.046875,0.698368072509766,-0.984338760375977
281.615844726562,276.953125,138.6328125,0.184260308742523,-54.2797241210938,2.689353095775e-08,101676.875,79.0748825073242,8.65689086914062,0.00533208390697837,49,342.5625,27.0390625,3.27013969421387,-0.0780467987060547
275.821380615234,216.203125,149.8125,0.758966147899628,-178.893249511719,2.63760512098088e-07,103331.96875,55.6865997314453,-107.289611816406,0.00251440517604351,16.375,340.5,29.5,3.67726135253906,-7.31476020812988
273.580993652344,281.2265625,54.4453125,0.449458837509155,-98.6736145019531,2.67892319243401e-05,103295.390625,61.4829139709473,-74.0614013671875,0.00240879645571113,82.625,339.4375,10.484375,-0.690200805664062,2.019775390625
278.744842529297,299.8046875,92.5,0.227757483720779,-61.3689880371094,4.76737341159605e-07,101011.1796875,83.5229873657227,-29.2328491210938,0.00468655023723841,65.375,339.1875,17.828125,4.47727394104004,1.34634590148926
273.095184326172,235.53125,138.125,0.710642099380493,-160.755401611328,-1.11506119537808e-06,102222.3359375,62.1410598754883,-127.017669677734,0.00230030389502645,31.125,338.125,26.4921875,3.25762176513672,-5.82177543640137
272.194396972656,203.9609375,154.3203125,0.566034197807312,-128.772521972656,1.88527235422953e-06,103046.875,63.124382019043,-110.786407470703,0.00215774797834456,3.75,336.5625,29.921875,0.784876108169556,-4.95237731933594
273.492919921875,217.4296875,153.2109375,0.323223739862442,-70.1511840820312,9.70209839579184e-07,103133.734375,69.9466323852539,-55.7083129882812,0.00261936173774302,7.125,335.25,29.7578125,0.0440080165863037,-2.63561058044434
275.641784667969,241.2421875,134.53125,0.138572961091995,-31.1777954101562,-2.08465507967048e-06,102851.0234375,76.6850433349609,-21.1280822753906,0.00337382173165679,64.125,334.1875,24.921875,-1.0080509185791,0.38409423828125
277.574127197266,297.9765625,76.6875,0.0685482919216156,-12.416259765625,-2.87069497062475e-08,102525.34375,88.8081665039062,-7.91598510742188,0.00451983977109194,66.875,333.125,15.21875,-2.81229972839355,-0.909591674804688
280.646301269531,331.0078125,56.7890625,-0.0423147566616535,13.2906494140625,0.000280225474853069,101341.34375,96.0293273925781,16.460693359375,0.00610693264752626,80.375,333.125,11.09375,-2.98228454589844,2.57241821289062
279.335174560547,299.9453125,89.2265625,0.0583584234118462,-14.9189453125,-1.1266663477727e-06,101179.828125,83.3740844726562,0.69134521484375,0.00484819943085313,68.625,333.5,16.890625,2.82660293579102,-0.340230941772461
278.848846435547,301.296875,85.78125,0.106472492218018,-26.6703796386719,6.53750362289429e-07,100952.171875,76.280632019043,-1.71444702148438,0.00430127093568444,67.875,333.8125,16.5,3.45594215393066,0.568210601806641
278.383850097656,302.515625,107.1171875,0.187524080276489,-44.694580078125,2.63646461462486e-06,101101.578125,70.850471496582,-8.613037109375,0.00385544751770794,75.25,334.375,19.875,3.95416975021362,-3.31610584259033
278.117126464844,298.3671875,109.5234375,0.2126784324646,-49.9368286132812,1.86337240393186e-06,101719.421875,67.1863784790039,-11.7642211914062,0.00358033552765846,73.625,334.75,20.1640625,2.06806087493896,-3.18174362182617
276.651794433594,239.5546875,145.4609375,0.221651792526245,-48.9846496582031,-1.96358905668603e-06,102264.5703125,64.98681640625,-22.4248046875,0.00309470808133483,53,334.75,25.953125,-1.42526173591614,-1.47107315063477
277.448852539062,298.7421875,100.328125,0.096275232732296,-19.7799377441406,1.46161555676372e-05,102443.0625,79.850944519043,-11.5633850097656,0.004011370241642,78.375,334.125,18.203125,-1.96203112602234,0.385400772094727
278.565856933594,295.0078125,107.9609375,0.0249889492988586,-6.86636352539062,3.75190893464605e-06,101594.0703125,90.3394927978516,-5.33587646484375,0.00495445914566517,65.75,335,19.953125,-0.623510360717773,-0.94536018371582
279.499389648438,305.7265625,85.078125,0.0800926461815834,-20.1216125488281,1.42288454298978e-05,100468.0234375,84.535026550293,-1.08322143554688,0.00499741360545158,65,336.875,16.71875,2.96457672119141,2.07652854919434
280.682067871094,261.921875,164.0234375,0.0511889718472958,-13.0224609375,6.37436585293472e-07,100659.6640625,78.2541732788086,0.85076904296875,0.00496806623414159,19,336.75,29.8515625,3.17793273925781,1.05253791809082
283.697387695312,332.8515625,67.796875,0.00166551396250725,-0.356201171875,5.19455988978734e-06,101050.5234375,76.5776443481445,2.43447875976562,0.00594170670956373,85.875,337.3125,13.234375,0.468325734138489,1.47099304199219
