Time,CHLA,DIN,DON,KD,NH4F,NO23F,SALINITY,TDN,TSS,WTEMP
86400,2.68250521697442,1.44694844071578,0.0832151467709722,1.12103195817066,0.0299117208561625,1.41703671985962,0,1.66696180691431,10.7651450407999,3.34067467020542
172800,2.6554757439856,1.44657474947099,0.0854514988991548,1.17163623776942,0.0306417414397132,1.41593300803128,0,1.66768849478126,10.8555847732432,3.32543180735111
259200,2.62844627099677,1.4462010582262,0.0876878510273374,1.22224051736818,0.0313717620232638,1.41482929620294,0,1.6684151826482,10.9460245056865,3.3101889444968
345600,2.60141679800795,1.44582736698141,0.0899242031555201,1.27284479696694,0.0321017826068144,1.41372558437459,0,1.66914187051515,11.0364642381297,3.29494608164249
432000,2.57438732501912,1.44545367573662,0.0921605552837027,1.3234490765657,0.032831803190365,1.41262187254625,0,1.66986855838209,11.126903970573,3.27970321878817
518400,2.5473578520303,1.44507998449183,0.0943969074118853,1.37405335616446,0.0335618237739156,1.41151816071791,0,1.67059524624903,11.2173437030163,3.26446035593386
604800,2.52032837904147,1.44470629324704,0.096633259540068,1.42465763576322,0.0342918443574663,1.41041444888957,0,1.67132193411598,11.3077834354596,3.24921749307955
691200,2.49329890605265,1.44433260200224,0.0988696116682506,1.47526191536197,0.0350218649410169,1.40931073706123,0,1.67204862198292,11.3982231679029,3.23397463022524
777600,2.46626943306382,1.44395891075745,0.101105963796433,1.52586619496073,0.0357518855245675,1.40820702523289,0,1.67277530984986,11.4886629003461,3.21873176737093
864000,2.439239960075,1.44358521951266,0.103342315924616,1.57647047455949,0.0364819061081181,1.40710331340454,0,1.67350199771681,11.5791026327894,3.20348890451661
950400,2.41221048708617,1.44321152826787,0.105578668052799,1.62707475415825,0.0372119266916688,1.4059996015762,0,1.67422868558375,11.6695423652327,3.1882460416623
1036800,2.38518101409735,1.44283783702308,0.107815020180981,1.67767903375701,0.0379419472752194,1.40489588974786,0,1.6749553734507,11.759982097676,3.17300317880799
1123200,2.35815154110852,1.44246414577829,0.110051372309164,1.72828331335577,0.03867196785877,1.40379217791952,0,1.67568206131764,11.8504218301193,3.15776031595368
1209600,2.33112186079885,1.44209044963489,0.112287721453606,1.77888759295452,0.0394019975677643,1.40268845162295,0,1.67640874327296,11.9408627481099,3.14251735870192
1296000,2.30212073912308,1.44167017199499,0.114495697819716,1.82949187255328,0.0402188023272569,1.40144714503948,0,1.67707921078158,12.0425771924116,3.12637676363998
1382400,2.27055563403396,1.44118931219097,0.116666773604207,1.88009615215204,0.0411484634942477,1.40002690664516,0,1.67767656786887,12.1589535662887,3.10906873418406
1468800,2.23836579303808,1.44069369103825,0.118828858254747,1.9307004317508,0.042105623064584,1.39856307002532,0,1.67825611099328,12.2789024413842,3.09147624961783
1555200,2.20749046364204,1.44022912935223,0.121009861219004,1.98130471134956,0.0430049230341133,1.39719096876528,0,1.67887313661324,12.3913343893411,3.07448228922493
1641600,2.17986889335245,1.43984144794835,0.123237691944646,2.03190899094832,0.0437610053986827,1.39604593645035,0,1.67958294118722,12.4851599818022,3.05896983228904
1728000,2.15744032967588,1.43957646764203,0.12554025987934,2.08251327054708,0.0442885121541396,1.39526330666588,0,1.68044082117365,12.5492897904106,3.04582185809381
1814400,2.1421431206851,1.43948020380189,0.127945479677949,2.13311904167387,0.0445021249839791,1.3949785715447,0,1.68150212811862,12.5726386063559,3.03592091139387
1900800,2.13116888991078,1.44050211536268,0.130494958428384,2.1900860278033,0.0445293666136389,1.39603066566073,0,1.68306912638116,12.5671458991058,3.02789634339
1987200,2.1209040647732,1.44328654671536,0.133181369084687,2.25522716098141,0.0445464706650589,1.39888237297158,0,1.68532310549991,12.5514679527676,3.02014404484289
2073600,2.11170853352796,1.44750194445965,0.135961362731671,2.32233750762414,0.0445575428842742,1.40317021841725,0,1.68816063056122,12.5263341532388,3.01301732020495
2160000,2.10394218443065,1.45281675519525,0.138791590454151,2.38521213414743,0.0445666890173202,1.40853072693773,0,1.69147826665145,12.4924738864168,3.00686947392859
2246400,2.09796490573686,1.45889942552189,0.141628703336942,2.43764610696723,0.044578014810232,1.41460042347301,0,1.69517257885694,12.4506165381992,3.00205381046624
2332800,2.09413658570217,1.46541840203928,0.144429352464857,2.47343449249949,0.0445956260090449,1.42101583296308,0,1.69914013226405,12.4014914944833,2.99892363427031
2419200,2.09282604783228,1.47204322973183,0.147150265614312,2.48636388193737,0.0446238560196984,1.42741436124194,0,1.70327799137404,12.3457853980268,2.99783506609887
2505600,2.11754853542147,1.48127391609097,0.149948788755073,2.45080057451354,0.0452468009215179,1.43572946597056,0,1.70875169248953,12.1755983819329,3.00657631143738
