Time,CHLA,DIN,DON,KD,NH4F,NO23F,SALINITY,TDN,TSS,WTEMP
86400,14.004079673872,0.319687380521567,0.29234817090001,0.95405004238084,0.00644803643834723,0.315733629193713,11.898126416827,0.642543084566034,1.64437348995347,5.02742012136298
172800,13.5670258557938,0.318846005971661,0.28929362225092,0.943953431976613,0.00676311377120115,0.313853481435061,12.0278995101261,0.630867750917436,2.24969910982578,4.93398730652313
259200,13.1278650557634,0.318133892520663,0.286256120438855,0.932556292875738,0.0070614812440781,0.312262182400704,12.1578584791155,0.620513984492288,2.89107083205085,4.81923511841321
345600,12.6901214448961,0.31754025980178,0.283252607723956,0.920186054776016,0.00734165577564112,0.310935642126822,12.2861614704131,0.611414416338377,3.55377058368413,4.68791692775254
432000,12.257319194307,0.317054327448218,0.280300026366364,0.907170147375247,0.00760215428455323,0.309849770649597,12.410966630637,0.603501677503487,4.22308029178102,4.54478610526047
518400,11.8329824751113,0.316665315093181,0.277415318626222,0.893836000371233,0.00784149368947746,0.308980478005207,12.5304321064049,0.596708399035401,4.88428188339697,4.39459602165635
604800,11.4206354584243,0.316362442369875,0.274615426763671,0.880511043461776,0.00805819090907683,0.308303674229834,12.6427160443351,0.590967211981905,5.5226572855874,4.24210004765952
691200,11.0238023153611,0.316134928911506,0.271917293038854,0.867522706344675,0.00825076286201437,0.307795269359656,12.7459765910452,0.586210747390782,6.12348842540774,4.09205155398931
777600,10.646007217037,0.315971994351279,0.269337859711912,0.855198418717734,0.0084177264669531,0.307431173430855,12.8383718931534,0.582371636309818,6.67205722991342,3.94920391136507
864000,10.2907743345671,0.3158628583224,0.266894069042986,0.843865610278751,0.00855759864255605,0.307187296479611,12.9180600972775,0.579382509786797,7.15364562615987,3.81831049050615
950400,9.96162783906667,0.315796740458073,0.26460286329222,0.83385171072553,0.00866889630748625,0.307039548542104,12.9831993500355,0.577175998869502,7.55353554120251,3.70412466213187
1036800,9.66209190165086,0.315762860391506,0.262481184719755,0.825484149755871,0.00875013638040671,0.306963839654514,13.0319477980454,0.575684734605719,7.85700890209678,3.6113997969616
1123200,9.39569069343489,0.315750437755902,0.260545975585732,0.819090357067575,0.00879983577998047,0.30693607985302,13.0624635879251,0.574841348043231,8.04934763589809,3.54488926571466
1209600,9.16594630324217,0.315748877741698,0.258814173323917,0.814997683231687,0.00881650968981041,0.306932368051888,13.0729046314804,0.574578582202931,8.11583687238315,3.50934491021712
1296000,8.95418622130398,0.317611908691151,0.257245302234103,0.812558415123879,0.00878318699024747,0.308828721700903,13.0604497145598,0.575939563534641,8.08222515164592,3.49174881415822
1382400,8.74617501330178,0.322352529202048,0.255785742956633,0.810776732289628,0.00869839490825176,0.313654134293796,13.0287572541458,0.579402681534882,7.99226301690254,3.47655780293985
1468800,8.55079826785308,0.328814162011866,0.254429720937014,0.809408688615432,0.00858282031252598,0.32023134169934,12.9855593137994,0.584123033405104,7.86022767991362,3.46378671670532
1555200,8.37694157357537,0.335840229858084,0.253171461620756,0.808210337987785,0.00845715007177281,0.327383079786311,12.9385879570815,0.58925571634676,7.70039635243974,3.45345039559793
1641600,8.23349051908615,0.342274155478177,0.252005190453365,0.806937734293184,0.00834207105469493,0.333932084423482,12.8955752475528,0.593955827561302,7.52704624624152,3.44556367976098
1728000,8.12933069300292,0.346959361609624,0.250925132880351,0.805346931418124,0.00825827012999504,0.338701091479629,12.8642532487742,0.597378464250182,7.35445457307956,3.44014140933778
1814400,8.07334209911106,0.348739361180466,0.249925494896939,0.803193783921835,0.00822642811910592,0.340512931228014,12.8523533511664,0.598678642826744,7.19689219267449,3.43719818542264
1900800,8.04515473374043,0.347260850329848,0.248917012743754,0.799435839437829,0.00823333845067725,0.339019689178709,12.8619215013207,0.596937935937147,7.03656744490331,3.43555981783657
1987200,8.02026848168828,0.34352313038625,0.247867557086789,0.793838090093957,0.00825271105644825,0.335244728321323,12.886110072977,0.592537376513125,6.85567765215179,3.43412101177856
2073600,7.99906674922733,0.33843598759136,0.246849031456994,0.787285565219989,0.00828310818371569,0.330106899587113,12.919031404665,0.586548090396133,6.66586028846165,3.43290124077691
2160000,7.9819329426303,0.332909208186865,0.24593333938532,0.780663294145695,0.00832309207977635,0.32452505390734,12.9547978349144,0.580041203427624,6.47875282787463,3.43191997835989
2246400,7.96925046816995,0.327852578414455,0.245192384402718,0.774856306200848,0.00837122499192701,0.319418042213261,12.9875217022547,0.574087841449052,6.30599274443248,3.43119669805577
2332800,7.96140273211898,0.324175884515816,0.244698070040138,0.770749630715217,0.00842606916746444,0.315704715436137,13.0113153452155,0.56975913030187,6.15921751217693,3.43075087339284
2419200,7.95877936947094,0.322789116200263,0.244522395614648,0.769228072104665,0.00848620500630593,0.314304096758317,13.0202855106037,0.568126576917893,6.05005768372014,3.43060273834617
2505600,7.97754489001926,0.324829401465689,0.244950230770779,0.77027728038894,0.00859692811542107,0.316278740443481,12.9959269340439,0.570869749041015,5.96832525741268,3.43284241617202
2592000,8.02559504769995,0.330054250034332,0.246024865354292,0.772912677437152,0.00878229237682856,0.32133551155,12.9331238619261,0.577787417273818,5.89650551669368,3.43910488200386
2678400,8.09283019508375,0.337366436447131,0.247485328925139,0.776494268279923,0.00901459400674633,0.328412515206855,12.8443508252013,0.587246608741049,5.8331076968542,3.44896145704075
2764800,8.16915068474138,0.345668735245021,0.249070651043278,0.780382057947878,0.00926612922139228,0.336447856543026,12.7420823548202,0.597614350567458,5.7766410331853,3.46198346248175
2851200,8.24445686924357,0.353863920968941,0.250519861268662,0.783936051471641,0.00950919423698433,0.344379640687494,12.6387929817336,0.607257669877793,5.72561476097805,3.47774221952592
2937600,8.30864910116104,0.360854768159828,0.251571989161246,0.786516253881837,0.00971608526974039,0.35114597276924,12.5469572368923,0.614543593796802,5.67853811552353,3.49580904937233
3024000,8.35163433271245,0.365544843143686,0.251966023441517,0.787483077229902,0.00985911834595903,0.355685724852243,12.479041334881,0.617840671502567,5.63392064341763,3.51576261715918
3110400,8.37752401534999,0.36849734644635,0.25145447782381,0.787081722150823,0.00995251102598385,0.358544960190008,12.4299012849545,0.618590543712751,5.59114030386095,3.54970592211842
3196800,8.39763762758137,0.370970403573044,0.250132086741448,0.786035313798106,0.0100293103158975,0.360941500610622,12.3864131104271,0.619123589299304,5.55067169415312,3.60524515180446
3283200,8.41431436242665,0.373104276823258,0.248241310533139,0.784521088160866,0.010094938536886,0.363010065613794,12.3470318708279,0.61951479260514,5.51274606851573,3.67701128656248
3369600,8.42989341290591,0.375039228496483,0.246024609537588,0.782716281228216,0.0101548180101356,0.364885374699234,12.3102126256862,0.619839137973177,5.47759468117038,3.75963530673767
3456000,8.44671397203921,0.376915520892209,0.243724444093501,0.780798128989273,0.0102143710568324,0.36670214736665,12.2744104345311,0.620171609746328,5.44544878633866,3.84774819267521
3542400,8.46711523284661,0.378873416309926,0.241583274539586,0.778943867433149,0.0102790199981625,0.368595103115754,12.2380803568919,0.620587192267511,5.41653963824216,3.93598092472028
3628800,8.49343840147011,0.381053057648428,0.239843340147388,0.777330609017914,0.0103541820251892,0.370698848171233,12.1996790220108,0.621160885386676,5.39109820584209,4.01897058020139
3715200,8.52976898146067,0.383414665366753,0.238418036035065,0.775937690338927,0.0104378350985242,0.372976678786802,12.1599256801419,0.621964067919809,5.36884643575365,4.0999536329393
3801600,8.5767989440857,0.385830845022527,0.237074700666571,0.774609865986251,0.0105252930798295,0.375306435759708,12.1203032399776,0.622977535663383,5.34899785110965,4.18441890474141
3888000,8.63218635791642,0.388285988828324,0.235791455099998,0.77329717825857,0.0106169324125012,0.377671460476706,12.0807334125682,0.624143510330958,5.33096247732403,4.271622900329
3974400,8.69358929152408,0.390764488996717,0.234546420393438,0.771949669454565,0.0107131295399355,0.380055094324555,12.0411379089638,0.625404213636098,5.31415033981074,4.36082212442334
4060800,8.75866581347988,0.39325073774028,0.233317717604984,0.77051738187292,0.0108142609055285,0.382440678690012,12.0014384402147,0.626701867292362,5.29797146398372,4.45127308174571
4147200,8.82507399235506,0.395729127271588,0.232083467792728,0.768950357812318,0.0109207029526763,0.384811554959835,11.9615567173711,0.627978693013315,5.28183587525692,4.54223227701737
4233600,8.89047383940672,0.39818407245274,0.230821673495904,0.767198600393765,0.0110328246396028,0.387151116313854,11.9214151084852,0.629176931689388,5.26515188567793,4.63295566412763
4320000,8.95498783079628,0.400623902158909,0.229422253044363,0.765191267099872,0.0111449854508758,0.389490645647645,11.881495338189,0.63027501492605,5.24615047427358,4.72252329652145
4406400,9.02085303190831,0.403063651625434,0.227878697060162,0.762922708608026,0.0112564153095896,0.391851331541898,11.8419709534261,0.631316720050251,5.22491939845021,4.81137040252441
4492800,9.08924017119293,0.405501730520054,0.226303891387178,0.760433975687246,0.0113734942947295,0.394210403079661,11.8024157828774,0.632345688805911,5.20335644276899,4.90069127505962
4579200,9.16131997710024,0.407936548510509,0.224810721869284,0.757766119106548,0.0115026024852807,0.396545089343987,11.7624036552241,0.633405562936952,5.18335939179106,4.99168020705018
4665600,9.23826317808034,0.410366515264536,0.223512074350356,0.754960189634949,0.0116501199602284,0.398832619417925,11.721508399147,0.634539984187292,5.16682603007755,5.08553149141922
4752000,9.32124050258335,0.412790040449876,0.222520834674267,0.752057238041466,0.0118224267985579,0.401050222384526,11.6793038433271,0.635792594300853,5.15565414218962,5.18343942108984
4838400,9.41142304648205,0.415205749140579,0.221949518385343,0.749097371119006,0.0120259722261923,0.403175491061635,11.6353629025828,0.637207158774511,5.1517391349996,5.28659723897819
4924800,9.51009924523974,0.417747336909718,0.221621282224821,0.745513373327723,0.0123124090571041,0.405422161578494,11.5888223971809,0.638896097032574,5.15475874818541,5.39519886679991
5011200,9.61796115627227,0.420444586769826,0.221325991739965,0.741136303284565,0.0127068736443791,0.407858397970846,11.5397677000032,0.640878965720442,5.1628434129629,5.50868084409593
5097600,9.7353401857686,0.423172698491465,0.221070219129945,0.736461438582565,0.0131864626684519,0.410298251992117,11.4890574727179,0.643078838714836,5.17520648562659,5.62694079944873
5184000,9.86256773991769,0.425806871845199,0.220860536593933,0.731984056814757,0.0137282728097571,0.412555775395734,11.4375503769933,0.645418789892476,5.191061322471,5.7498763614408
5270400,9.99997522490849,0.428222306601592,0.220703516331098,0.728199435574177,0.0143094007487294,0.414445019935123,11.3861050744975,0.647821893130084,5.20962127979066,5.87738515865461
5356800,10.1478940469299,0.430294202531207,0.220605730540612,0.725602852453858,0.0149069431658032,0.41578003736371,11.335580226899,0.65021122230438,5.23009971388008,6.00936481967265
5443200,10.3066804990388,0.431898047071368,0.220574433817278,0.724689428655603,0.0154980895935733,0.416375667258297,11.2868339144025,0.652509969475383,5.25172387394645,6.14571850876347
5529600,10.4895868101609,0.433111904254724,0.220981833284016,0.725696071562295,0.0161153778039806,0.416541943362998,11.240118076239,0.654728197042833,5.2813309779331,6.28924227010217
5616000,10.7018732707974,0.434117996256515,0.222022672619344,0.728259199674474,0.0167880958512536,0.416655276518013,11.1947518001135,0.656932146058264,5.32280594229043,6.44104402801162
5702400,10.9352261809819,0.434986673770589,0.223529046338833,0.731951442497866,0.0175009748172287,0.416735550276478,11.1501148055181,0.659145164139307,5.37280187222046,6.59923290908414
5788800,11.1813318407482,0.435788287490794,0.225333048958056,0.7363454295382,0.018238745783742,0.41680264819153,11.1055868119445,0.661390598903592,5.42797187292516,6.76191803991202
5875200,11.4318765501301,0.436593188110977,0.227266774992583,0.741013790301204,0.0189861398326298,0.416876453816305,11.0605475388848,0.663691797968749,5.48496904960655,6.92720854708758
5961600,11.6785466091612,0.437471726324986,0.229162318957988,0.745529154292606,0.0197278880457285,0.416976850703939,11.0143767058309,0.666072108952408,5.5404465074666,7.0932135572031
6048000,11.9130417469659,0.438494252620304,0.230852528754343,0.749464589098066,0.020448757335495,0.417123885660615,10.9664539194486,0.668555216300554,5.59106484779312,7.25804660650463
6134400,12.1355726082257,0.439706666992092,0.232537900477246,0.75272833262215,0.0211536716709456,0.417401442212773,10.9163312340143,0.671294119048169,5.63775860793038,7.42231365002595
6220800,12.3530577267798,0.441066281373002,0.234395671556873,0.755656761984918,0.0218561702267608,0.417830767846492,10.8643919471562,0.674303869191571,5.68347172793588,7.58772348605818
6307200,12.5688799365848,0.442510386723111,0.236314067973022,0.758518403028381,0.0225582524935787,0.41835741604527,10.8112504392085,0.677441367549214,5.72878091231196,7.75457438997591
6393600,12.7864220715974,0.443976274002498,0.238181315705493,0.761581781594551,0.0232619179620371,0.418926940292604,10.7575210905057,0.680563514939548,5.77426286556093,7.92316463715376
6480000,13.0090669657741,0.445401234171238,0.239885640734083,0.765115423525439,0.0239691661227743,0.41948489407199,10.7038182813822,0.683527212181026,5.82049429218515,8.09379250296632
6566400,13.2401974530715,0.446722558189409,0.241315269038593,0.769387854663058,0.024681996466428,0.419976830866925,10.6507563921722,0.686189360092098,5.86805189668695,8.26675626278822
6652800,13.4831989964098,0.447878054532161,0.242359116098564,0.774675114425906,0.0254027016682378,0.420348557886387,10.5989477341394,0.688407902376258,5.91751549333072,8.44235064367114
6739200,13.7412300696424,0.44900571153374,0.243192590307672,0.783854890000098,0.0262317973124743,0.42065361589198,10.5480759486482,0.690455177025862,5.97031570857821,8.61957888779778
6825600,14.0126966357948,0.450190586130146,0.243991902752711,0.79793817586217,0.0271850823910357,0.420954161968836,10.497573725321,0.69253649163933,6.02629605452898,8.79809927090117
6912000,14.2941307097338,0.451347127709676,0.244721982749074,0.815212272871257,0.0281694073823549,0.421236474043723,10.447451937908,0.69452225358698,6.08398976039632,8.97880545720655
6998400,14.582064306326,0.452389785660626,0.245347759612151,0.833964481886499,0.0290916227648646,0.421486830043405,10.397721460159,0.696282870239131,6.14193005539356,9.16259111093919
7084800,14.8730294404379,0.453233009371292,0.245834162657338,0.852482103767033,0.0298585790169978,0.421691507894648,10.3483931658241,0.697688748966101,6.19865016873399,9.35034989632432
7171200,15.1635581269362,0.45379124822997,0.246146121200025,0.869052439371997,0.0303771266171872,0.421836785524219,10.2994779286531,0.698610297138208,6.25268332963093,9.54297547758721
