Time,CHLA,DIN,DON,KD,NH4F,NO23F,SALINITY,TDN,TSS,WTEMP
86400,11.5902507405498,0.442067167955945,0.238543051840857,0.949522860292502,0.00798815650976564,0.43407901144618,11.2195598396197,0.680610219796802,4.61451009566602,5.25386873427345
172800,11.3628512254914,0.430237064369137,0.240285096205272,0.937519281315653,0.00870580417582695,0.42153126019331,11.3544903495312,0.670522160574408,4.79453599196539,5.16861284269049
259200,11.1382827269384,0.418866391508592,0.241938096635164,0.923779693196161,0.00936212674336698,0.409504264765225,11.5009696929569,0.660804488143756,4.94690435430399,5.04268181347377
345600,10.9173413482138,0.408040087449952,0.243493270885859,0.908728856046244,0.0099577980760822,0.398082289373869,11.6551051407893,0.65153335833581,5.07392181911957,4.88434835530288
432000,10.7008231926412,0.397843090268857,0.24494183671268,0.892791529978121,0.0104934920376691,0.387349598231187,11.8130039639209,0.642784926981537,5.17789502284989,4.70188517685739
518400,10.4895243635436,0.388360338040948,0.246275011870954,0.87639247510401,0.0109698824918241,0.377390455549124,11.9707734332441,0.634635349911902,5.26113060193272,4.50356498681688
604800,10.2842409642445,0.379676768841866,0.247484014116004,0.859956451536129,0.0113876433022438,0.368289125539622,12.1245208196514,0.62716078295787,5.32593519280582,4.29766049386095
691200,10.0857690980671,0.371877320747253,0.248560061203156,0.843908219386696,0.0117474483326247,0.360129872414628,12.2703533940353,0.620437381950408,5.37461543190695,4.09244440666918
777600,9.8949048683346,0.365046931832748,0.249494370887734,0.82867253876793,0.0120499714466631,0.352996960386084,12.4043784272882,0.614541302720481,5.40947795567386,3.89618943392114
864000,9.71244437837043,0.359270540173992,0.250278160925063,0.814674169792049,0.0122958865080556,0.346974653665936,12.5227031903027,0.609548701099055,5.43282940054433,3.71716828429643
950400,9.53918373149781,0.354633083846627,0.250902649070469,0.802337872571272,0.0124858673804986,0.342147216466128,12.6214349539713,0.605535732917096,5.4469764029561,3.56365366647462
1036800,9.37591903104003,0.351219500926292,0.251359053079276,0.792088407217816,0.0126205879276887,0.338598912998604,12.6966809891863,0.602578554005568,5.45422559934695,3.44391828913529
1123200,9.22344638032038,0.34911472948863,0.251638590706809,0.784350533843899,0.0127007220133223,0.336414007475308,12.7445485668403,0.600753320195439,5.45688362615463,3.36623486095803
1209600,9.08256048218446,0.348403761352708,0.251732478147173,0.779548901869627,0.0127269410543605,0.335676823382862,12.7611454845367,0.60013623169505,5.45725349090166,3.3388734390804
1296000,8.94019981524394,0.349624739235181,0.251623064640631,0.776766773819114,0.012676196508549,0.336977879951437,12.7502358051825,0.601173571087845,5.42082155676066,3.33926646600197
1382400,8.79049033430562,0.352731608068844,0.2513265319639,0.774689323909745,0.0125399113708881,0.340288514944716,12.7224753164321,0.603813158156267,5.32811779663729,3.3403894418935
1468800,8.64413921508217,0.356966379771251,0.250883878441917,0.773075338255768,0.0123389467421591,0.344801027103142,12.6846367920209,0.607411008346234,5.20175930482598,3.34218096714267
1555200,8.51185363328629,0.361571066259957,0.250336102399617,0.771683602971432,0.0120941637231434,0.349707715167156,12.6434930056841,0.611323137103662,5.06436317562115,3.3445796421372
1641600,8.40434076463064,0.365787679452517,0.249724202161939,0.770272904170985,0.0118264234146223,0.354200877877201,12.605816731157,0.614905559874469,4.93854650331724,3.34752406726478
1728000,8.33230778482792,0.368858231266487,0.249089176053819,0.768602027968675,0.0115565869173773,0.357472813973718,12.5783807421749,0.617514292104571,4.84692638220866,3.3509528429131
1814400,8.3064682191699,0.370024790181849,0.24847197824616,0.766429655018683,0.011305500336295,0.358715921554183,12.5679562786492,0.61850529152458,4.8121140266015,3.35480582875842
1900800,8.36149067262357,0.369044349000729,0.247709101032668,0.763134996516129,0.0110226510268455,0.357847217248259,12.5720846429415,0.617195917150643,4.82248666686979,3.36467539013985
1987200,8.50058909150462,0.366565764176909,0.246708519636323,0.758691215646261,0.0106743484849112,0.355651106608973,12.5825212721646,0.613885779312252,4.84870901375509,3.38342009781623
2073600,8.68990598256902,0.363192339972237,0.245600233507964,0.753704566577989,0.0103004967556993,0.352662137776635,12.59672582038,0.609380587883047,4.88439837118036,3.40739748659243
2160000,8.8955838525727,0.359527380648561,0.244514242098433,0.748781303480222,0.00994099988441721,0.349414858891552,12.6121579416498,0.60448605273667,4.92317204306859,3.43296509127331
2246400,9.08376520827162,0.356174190467729,0.243580544858571,0.744527680521867,0.0096357619162722,0.346443818094036,12.6262772900357,0.60000788374676,4.95864733334275,3.45648044666374
2332800,9.22059255642173,0.353736073691589,0.242929141239219,0.741549951871835,0.00942468689647157,0.344283563524394,12.6365435195997,0.596751790786956,4.98444154592582,3.47430108756858
2419200,9.27222706026806,0.352816453839755,0.24269011411991,0.740454152679376,0.00934768339603472,0.343468771274083,12.6404130418166,0.595523744025317,4.99416585583213,3.48278670969037
2505600,9.26422169557801,0.354133806112642,0.24315730647773,0.741075230410069,0.00944138997789039,0.344694427752552,12.6276450485815,0.597523075766388,4.96791892722149,3.4850889572518
2592000,9.24411385351249,0.357528361670136,0.244330798318384,0.742705695105132,0.0096797145542205,0.347855221733984,12.5942860852934,0.602579938378543,4.90167310234059,3.48657032059673
2678400,9.21678663803327,0.362322623035753,0.2459256121372,0.745070399720805,0.0100098447032498,0.352324523726188,12.5462278151425,0.609526228764744,4.81096902231452,3.48757212660664
2764800,9.18712315310212,0.36783909273301,0.247656770429505,0.747894197213328,0.010378968003203,0.357475704236975,12.4893619013187,0.617193843827952,4.71134732826838,3.48843570216296
2851200,9.16000650268081,0.373400273285425,0.249239295690625,0.750901940538941,0.0107342720323048,0.362682133774153,12.4295800070121,0.624414680471131,4.61834866132726,3.48950237414717
2937600,9.14031979073109,0.378328667216515,0.250388210415886,0.753818482653885,0.01102294436878,0.367317182845533,12.3727737954128,0.630020635597242,4.54751366261623,3.49111346944071
3024000,9.13294149130405,0.381947223594652,0.250818575815735,0.756368863229017,0.0111922149214679,0.370754631449292,12.3248311597464,0.63284464120917,4.5143680870588,3.4936205916311
3110400,9.13344686502729,0.384528106741445,0.250399163673281,0.758666065014486,0.011276703863742,0.373239683799055,12.2836808574107,0.633824384077587,4.50460334769236,3.51474203033689
3196800,9.13487850823352,0.386785848232181,0.249309467723854,0.760973888549261,0.0113430824150756,0.375426923112703,12.2437253206992,0.634558564491131,4.49606364506732,3.5652963788082
3283200,9.1371803515467,0.388816554352908,0.247740252165083,0.763289415382539,0.0113970430277967,0.377404710651269,12.2046376910918,0.635125547522632,4.48885300443485,3.63780080349423
3369600,9.14029632559082,0.390716331389674,0.245882281194601,0.765609727063518,0.0114442781542336,0.379261407675786,12.1660911100687,0.635603698244918,4.48307545104611,3.72477247084417
3456000,9.14417036098985,0.392581285628526,0.243926319010039,0.767931905141393,0.0114904802467144,0.381085375447286,12.1277587191096,0.636071381730819,4.47883501015226,3.8187285473072
3542400,9.14874638836778,0.394507523355511,0.242063129809027,0.770253031165363,0.0115413417575671,0.382964975226804,12.0893136596947,0.636606963053164,4.47623570700447,3.91218619933252
3628800,9.15397419978713,0.396591064215735,0.240483293160574,0.772570461807283,0.0116025481458508,0.38498849260693,12.0504295347242,0.637288753300723,4.47538088302571,3.99767085646427
3715200,9.16683484366892,0.398799392162927,0.239107856969624,0.775183239175403,0.0116701990982632,0.387130377117758,12.0113999658261,0.638109990577743,4.47547976064739,4.07942854189182
3801600,9.19180538620682,0.401044053189358,0.237755189071102,0.778165783354848,0.0117388602898359,0.389310260669286,11.9725727282264,0.63901022502903,4.4757548234923,4.1650073251089
3888000,9.22626971634114,0.403319511321337,0.236424250500771,0.781234310781613,0.0118104934884102,0.391518785137292,11.9337964949664,0.639976227624782,4.47619029160954,4.25356762909711
3974400,9.26761172301219,0.405620230585176,0.235114002294392,0.784105037891691,0.0118870604618273,0.393746592397557,11.8949199390872,0.640994769335196,4.4767703850482,4.34426987683807
4060800,9.31321529516028,0.407940675007186,0.233823405487727,0.786494181121076,0.0119705229779287,0.395984324325863,11.8557917336303,0.64205262113047,4.47747932385737,4.43627449131339
4147200,9.36046432172571,0.410275308613678,0.232551421116537,0.78811795690576,0.0120628428045556,0.398222622797989,11.8162605516369,0.643136553980803,4.47830132808613,4.52874189550466
4233600,9.40674509289687,0.412618558328641,0.231296864195482,0.788693109806425,0.0121659790281797,0.400452115706942,11.7761761060867,0.64423329752645,4.47922106857454,4.62083186599769
4320000,9.45245832634291,0.414936870426488,0.229940615693317,0.788506117587817,0.0122797052140639,0.402655467649602,11.7362820976357,0.645301449984014,4.48065254269947,4.71148516206477
4406400,9.50050884603362,0.417227595424657,0.228455946044313,0.788045206630395,0.01240541694797,0.404836652474053,11.696866641758,0.646345402971039,4.48296870578478,4.80118567199532
4492800,9.55245782251583,0.419525105590084,0.226954998356235,0.787421542288996,0.012547042509089,0.407015853980613,11.6572761143404,0.647413444299792,4.4861708414189,4.89129702131276
4579200,9.60986642633633,0.421863773189708,0.225549915736848,0.786746289918453,0.0127085101766119,0.409213255969602,11.6168568912701,0.648553861782541,4.49026023319027,4.98318283554052
4665600,9.67429582804194,0.424277970490463,0.22435284129392,0.786130614873603,0.0128937482297296,0.411449042241338,11.5749553484339,0.649814943231557,4.49523816468732,5.07820674020203
4752000,9.74730719817946,0.426802069759288,0.223475918135214,0.785685682509279,0.0131066849476331,0.413743396596139,11.5309178617187,0.651244976459105,4.50110591949848,5.17773236082072
4838400,9.83047765600258,0.42947064735305,0.223030907264685,0.785522795659542,0.0133513289485371,0.416116724048694,11.4840887880943,0.652892605918949,4.50787204477586,5.28312234125537
4924800,9.93585258674744,0.432435760497758,0.222831006021121,0.785821383780332,0.0136852940505467,0.418720938271766,11.4327327064226,0.655029244518321,4.52053114379173,5.39474119232081
5011200,10.0695173779219,0.435712108529795,0.222655130492186,0.786627527182061,0.0141394081455822,0.42157453120555,11.3767783852676,0.657751058869348,4.54217337926043,5.5120086017623
